,index,longitude,latitude,acq_date,acq_time,satellite
32,361067,-72.999942,41.554308,2022-11-10,1533,L8
33,361068,-72.259504,41.55822,2022-11-10,1533,L8
35,361070,-73.855491,41.649235,2022-11-10,1533,L8
38,361073,-72.522259,41.666858,2022-11-10,1533,L8
41,361076,-72.747228,41.766597,2022-11-10,1533,L8
45,361080,-72.474279,41.806308,2022-11-10,1533,L8
46,361081,-73.079832,41.84397,2022-11-10,1533,L8
48,361083,-71.714393,41.844345,2022-11-10,1533,L8
51,361086,-73.847133,41.875043,2022-11-10,1533,L8
56,361091,-73.992801,41.945854,2022-11-10,1533,L8
58,361093,-72.046964,41.95821,2022-11-10,1533,L8
60,361095,-71.980506,42.146401,2022-11-10,1533,L8
62,361097,-73.311645,42.192641,2022-11-10,1533,L8
63,361098,-73.924865,42.197327,2022-11-10,1533,L8
65,361100,-72.600706,42.209958,2022-11-10,1533,L8
66,361101,-72.449796,42.257491,2022-11-10,1533,L8
67,361102,-73.695,42.278698,2022-11-10,1533,L8
68,361103,-71.559711,42.28123,2022-11-10,1533,L8
76,361111,-72.055346,42.348262,2022-11-10,1533,L8
78,361113,-72.93623,42.396421,2022-11-10,1533,L8
84,361119,-73.809948,42.43422,2022-11-10,1533,L8
90,361125,-72.176862,42.505306,2022-11-10,1533,L8
92,361127,-71.712983,42.516161,2022-11-10,1533,L8
93,361128,-71.84895,42.535382,2022-11-10,1533,L8
96,361131,-73.492697,42.644459,2022-11-10,1533,L8
98,361133,-71.447688,42.73163,2022-11-10,1533,L8
99,361134,-73.260062,42.758679,2022-11-10,1533,L8
101,361136,-73.680713,42.872901,2022-11-10,1533,L8
103,361138,-73.275211,42.939099,2022-11-10,1533,L8
104,361139,-71.570467,42.949855,2022-11-10,1533,L8
107,361142,-72.651558,42.96987,2022-11-10,1533,L8
112,361147,-73.575853,43.040218,2022-11-10,1533,L8
118,361153,-71.255957,43.060728,2022-11-10,1533,L8
120,361155,-72.859763,43.192224,2022-11-10,1533,L8
122,361157,-71.996694,43.265462,2022-11-10,1533,L8
123,361158,-72.434058,43.289623,2022-11-10,1533,L8
124,361159,-73.509171,43.298972,2022-11-10,1533,L8
126,361161,-71.302488,43.327488,2022-11-10,1533,L8
127,361162,-72.012868,43.387978,2022-11-10,1533,L8
130,361165,-71.234656,43.599383,2022-11-10,1533,L8
131,361166,-73.169836,43.600094,2022-11-10,1533,L8
133,361168,-73.339523,43.606467,2022-11-10,1533,L8
134,361169,-72.46214,43.626815,2022-11-10,1533,L8
135,361170,-71.353921,43.645879,2022-11-10,1533,L8
137,361172,-71.976326,43.652803,2022-11-10,1533,L8
139,361174,-72.617487,44.384212,2022-11-10,1533,L8
141,361176,-71.86281,44.531769,2022-11-10,1533,L8
147,361182,-72.3654,44.58503,2022-11-10,1533,L8
148,361183,-72.180264,44.944666,2022-11-10,1533,L8
150,361185,-72.015419,44.999103,2022-11-10,1533,L8
153,361188,-74.61075,39.358877,2022-11-10,1534,L8
157,361192,-74.287144,39.745241,2022-11-10,1534,L8
159,361194,-74.250143,40.024493,2022-11-10,1534,L8
163,361198,-74.118722,40.237362,2022-11-10,1534,L8
166,361201,-74.388568,40.466403,2022-11-10,1534,L8
171,361206,-74.161934,40.56444,2022-11-10,1534,L8
179,361214,-73.416545,40.615271,2022-11-10,1534,L8
190,361225,-73.85723,40.643986,2022-11-10,1534,L8
198,361233,-73.748412,40.695286,2022-11-10,1534,L8
200,361235,-73.223095,40.715419,2022-11-10,1534,L8
201,361236,-72.867477,40.752092,2022-11-10,1534,L8
202,361237,-73.341835,40.753669,2022-11-10,1534,L8
204,361239,-74.135744,40.754238,2022-11-10,1534,L8
206,361241,-73.602573,40.758743,2022-11-10,1534,L8
210,361245,-73.085017,40.774554,2022-11-10,1534,L8
214,361249,-74.351888,40.820516,2022-11-10,1534,L8
219,361254,-72.300999,40.946669,2022-11-10,1534,L8
225,361260,-83.950074,42.182877,2022-11-10,1622,L9
226,361261,-84.348104,42.219522,2022-11-10,1622,L9
227,361262,-84.554403,42.270307,2022-11-10,1622,L9
233,361268,-84.033345,42.30501,2022-11-10,1622,L9
237,361272,-84.253935,42.32915,2022-11-10,1622,L9
238,361273,-84.679793,42.362338,2022-11-10,1622,L9
241,361276,-85.534349,42.412926,2022-11-10,1622,L9
242,361277,-84.440308,42.446661,2022-11-10,1622,L9
246,361281,-83.876264,42.463733,2022-11-10,1622,L9
247,361282,-85.657203,42.481974,2022-11-10,1622,L9
248,361283,-84.102685,42.482922,2022-11-10,1622,L9
249,361284,-85.954945,42.509932,2022-11-10,1622,L9
250,361285,-85.418379,42.529988,2022-11-10,1622,L9
254,361289,-86.092708,42.553792,2022-11-10,1622,L9
255,361290,-83.857903,42.568045,2022-11-10,1622,L9
256,361291,-83.979654,42.574563,2022-11-10,1622,L9
261,361296,-84.767952,42.608583,2022-11-10,1622,L9
264,361299,-85.500421,42.658068,2022-11-10,1622,L9
265,361300,-84.082889,42.665036,2022-11-10,1622,L9
267,361302,-85.296346,42.678718,2022-11-10,1622,L9
269,361304,-85.86189,42.707348,2022-11-10,1622,L9
273,361308,-85.16133,42.737685,2022-11-10,1622,L9
274,361309,-86.025294,42.752621,2022-11-10,1622,L9
279,361314,-84.52441,42.773769,2022-11-10,1622,L9
280,361315,-85.694782,42.780399,2022-11-10,1622,L9
284,361319,-83.8227,42.792905,2022-11-10,1622,L9
286,361321,-85.4998,42.835824,2022-11-10,1622,L9
287,361322,-84.169621,42.842533,2022-11-10,1622,L9
288,361323,-84.855344,42.864194,2022-11-10,1622,L9
292,361327,-83.641292,42.972757,2022-11-10,1622,L9
293,361328,-84.167536,42.984301,2022-11-10,1622,L9
301,361336,-85.336363,43.084801,2022-11-10,1622,L9
302,361337,-85.739841,43.089416,2022-11-10,1622,L9
305,361340,-83.820257,43.090245,2022-11-10,1622,L9
310,361345,-85.852214,43.131391,2022-11-10,1622,L9
312,361347,-85.601229,43.187488,2022-11-10,1622,L9
313,361348,-85.013655,43.194191,2022-11-10,1622,L9
315,361350,-83.988735,43.194481,2022-11-10,1622,L9
317,361352,-85.273153,43.287817,2022-11-10,1622,L9
320,361355,-85.813347,43.688812,2022-11-10,1622,L9
321,361356,-85.482193,44.080331,2022-11-10,1622,L9
323,361358,-84.987687,44.144264,2022-11-10,1622,L9
324,361359,-83.719608,44.183471,2022-11-10,1622,L9
326,361361,-84.801978,44.326932,2022-11-10,1622,L9
328,361363,-84.64816,44.4662,2022-11-10,1622,L9
329,361364,-84.138393,44.502091,2022-11-10,1622,L9
331,361366,-84.818137,44.560321,2022-11-10,1622,L9
332,361367,-85.35651,44.998747,2022-11-10,1622,L9
336,361371,-84.826505,45.063612,2022-11-10,1622,L9
340,361375,-83.403869,45.071934,2022-11-10,1622,L9
346,361381,-85.176282,45.31575,2022-11-10,1622,L9
350,361385,-84.24476,45.432183,2022-11-10,1622,L9
354,361389,-84.940799,45.469401,2022-11-10,1622,L9
361,361396,-84.466006,45.631178,2022-11-10,1622,L9
362,361397,-84.394818,46.516298,2022-11-10,1622,L9
375,361410,-85.849007,38.211384,2022-11-10,1623,L9
377,361412,-86.170002,38.218959,2022-11-10,1623,L9
385,361420,-85.967367,38.225732,2022-11-10,1623,L9
386,361421,-85.476113,38.313654,2022-11-10,1623,L9
387,361422,-87.449707,38.331073,2022-11-10,1623,L9
388,361423,-85.383461,38.344855,2022-11-10,1623,L9
389,361424,-86.340245,38.379827,2022-11-10,1623,L9
390,361425,-86.522193,38.445868,2022-11-10,1623,L9
392,361427,-85.847753,38.550399,2022-11-10,1623,L9
393,361428,-87.318182,38.551582,2022-11-10,1623,L9
394,361429,-86.304534,38.557789,2022-11-10,1623,L9
395,361430,-86.395051,38.603441,2022-11-10,1623,L9
406,361441,-86.02577,38.650153,2022-11-10,1623,L9
407,361442,-86.978633,38.814527,2022-11-10,1623,L9
409,361444,-85.826162,38.881893,2022-11-10,1623,L9
410,361445,-86.429682,38.884778,2022-11-10,1623,L9
411,361446,-86.610435,38.911745,2022-11-10,1623,L9
413,361448,-85.403833,38.914458,2022-11-10,1623,L9
415,361450,-85.183916,38.963144,2022-11-10,1623,L9
416,361451,-85.988637,39.082378,2022-11-10,1623,L9
417,361452,-86.645444,39.107852,2022-11-10,1623,L9
419,361454,-85.53393,39.115932,2022-11-10,1623,L9
434,361469,-86.134783,39.12897,2022-11-10,1623,L9
437,361472,-85.409274,39.135112,2022-11-10,1623,L9
441,361476,-85.801785,39.138187,2022-11-10,1623,L9
442,361477,-86.406563,39.168246,2022-11-10,1623,L9
445,361480,-87.152185,39.177497,2022-11-10,1623,L9
451,361486,-85.938638,39.17844,2022-11-10,1623,L9
462,361497,-85.708987,39.258568,2022-11-10,1623,L9
463,361498,-86.325565,39.285938,2022-11-10,1623,L9
464,361499,-85.469828,39.335682,2022-11-10,1623,L9
466,361501,-86.114069,39.341288,2022-11-10,1623,L9
471,361506,-85.296834,39.393015,2022-11-10,1623,L9
478,361513,-85.830798,39.397986,2022-11-10,1623,L9
485,361520,-87.101618,39.515999,2022-11-10,1623,L9
486,361521,-86.311469,39.552389,2022-11-10,1623,L9
488,361523,-86.435129,39.589277,2022-11-10,1623,L9
492,361527,-85.560585,39.610926,2022-11-10,1623,L9
494,361529,-86.732262,39.635754,2022-11-10,1623,L9
496,361531,-87.057431,39.681461,2022-11-10,1623,L9
508,361543,-86.054458,39.707629,2022-11-10,1623,L9
510,361545,-86.941258,39.714978,2022-11-10,1623,L9
514,361549,-85.914288,39.719647,2022-11-10,1623,L9
520,361555,-86.291574,39.757161,2022-11-10,1623,L9
523,361558,-85.107305,39.791729,2022-11-10,1623,L9
526,361561,-86.425042,39.836827,2022-11-10,1623,L9
538,361573,-85.778765,39.842365,2022-11-10,1623,L9
540,361575,-86.208782,39.861232,2022-11-10,1623,L9
558,361593,-84.915736,39.905202,2022-11-10,1623,L9
559,361594,-85.529337,39.914069,2022-11-10,1623,L9
560,361595,-86.83318,39.974632,2022-11-10,1623,L9
572,361607,-85.601035,40.064422,2022-11-10,1623,L9
573,361608,-86.660884,40.075346,2022-11-10,1623,L9
576,361611,-86.078148,40.108392,2022-11-10,1623,L9
577,361612,-86.512828,40.115091,2022-11-10,1623,L9
579,361614,-85.2963,40.125205,2022-11-10,1623,L9
580,361615,-85.819772,40.149562,2022-11-10,1623,L9
587,361622,-84.626777,40.152872,2022-11-10,1623,L9
589,361624,-85.929471,40.16171,2022-11-10,1623,L9
593,361628,-84.802609,40.204719,2022-11-10,1623,L9
595,361630,-86.278778,40.242794,2022-11-10,1623,L9
597,361632,-84.600217,40.24691,2022-11-10,1623,L9
598,361633,-86.676887,40.262429,2022-11-10,1623,L9
599,361634,-85.216963,40.277789,2022-11-10,1623,L9
600,361635,-86.152002,40.283557,2022-11-10,1623,L9
603,361638,-85.34284,40.368307,2022-11-10,1623,L9
611,361646,-86.531773,40.431666,2022-11-10,1623,L9
618,361653,-86.106828,40.444299,2022-11-10,1623,L9
619,361654,-86.284012,40.448506,2022-11-10,1623,L9
622,361657,-85.980255,40.486494,2022-11-10,1623,L9
623,361658,-85.305448,40.492622,2022-11-10,1623,L9
624,361659,-86.744777,40.503144,2022-11-10,1623,L9
625,361660,-85.076221,40.512004,2022-11-10,1623,L9
627,361662,-85.439631,40.568021,2022-11-10,1623,L9
630,361665,-85.19108,40.572774,2022-11-10,1623,L9
631,361666,-85.554543,40.580327,2022-11-10,1623,L9
647,361682,-85.728724,40.610212,2022-11-10,1623,L9
648,361683,-84.941789,40.669939,2022-11-10,1623,L9
649,361684,-86.629819,40.675533,2022-11-10,1623,L9
650,361685,-84.613576,40.697667,2022-11-10,1623,L9
653,361688,-86.109707,40.734582,2022-11-10,1623,L9
654,361689,-86.433727,40.734735,2022-11-10,1623,L9
656,361691,-85.546487,40.755618,2022-11-10,1623,L9
660,361695,-85.877475,40.790661,2022-11-10,1623,L9
663,361698,-84.878853,40.796619,2022-11-10,1623,L9
671,361706,-86.241029,40.808759,2022-11-10,1623,L9
672,361707,-85.996567,40.816081,2022-11-10,1623,L9
675,361710,-85.171311,40.855403,2022-11-10,1623,L9
681,361716,-84.529479,40.859381,2022-11-10,1623,L9
683,361718,-85.299661,40.86061,2022-11-10,1623,L9
699,361734,-85.251251,40.982302,2022-11-10,1623,L9
703,361738,-84.636247,40.989432,2022-11-10,1623,L9
710,361745,-85.138602,40.993778,2022-11-10,1623,L9
712,361747,-85.531,41.006474,2022-11-10,1623,L9
714,361749,-86.301904,41.040746,2022-11-10,1623,L9
729,361764,-85.351243,41.11943,2022-11-10,1623,L9
740,361775,-85.903624,41.145199,2022-11-10,1623,L9
743,361778,-84.93635,41.154627,2022-11-10,1623,L9
745,361780,-85.089794,41.164571,2022-11-10,1623,L9
750,361785,-85.019796,41.256613,2022-11-10,1623,L9
751,361786,-85.530584,41.281291,2022-11-10,1623,L9
752,361787,-84.638701,41.289415,2022-11-10,1623,L9
756,361791,-86.530172,41.314302,2022-11-10,1623,L9
759,361794,-85.676976,41.32279,2022-11-10,1623,L9
760,361795,-85.988555,41.340812,2022-11-10,1623,L9
762,361797,-84.458505,41.344749,2022-11-10,1623,L9
765,361800,-84.921785,41.366211,2022-11-10,1623,L9
781,361816,-85.138128,41.376671,2022-11-10,1623,L9
782,361817,-85.250927,41.397627,2022-11-10,1623,L9
786,361821,-85.753539,41.424437,2022-11-10,1623,L9
787,361822,-86.180161,41.444212,2022-11-10,1623,L9
790,361825,-84.269993,41.488492,2022-11-10,1623,L9
792,361827,-85.28377,41.526742,2022-11-10,1623,L9
795,361830,-86.039895,41.531218,2022-11-10,1623,L9
796,361831,-85.694671,41.53133,2022-11-10,1623,L9
803,361838,-85.46055,41.547349,2022-11-10,1623,L9
818,361853,-84.875966,41.583427,2022-11-10,1623,L9
820,361855,-84.415238,41.585876,2022-11-10,1623,L9
823,361858,-85.591112,41.630356,2022-11-10,1623,L9
827,361862,-85.997276,41.636238,2022-11-10,1623,L9
831,361866,-86.298329,41.642523,2022-11-10,1623,L9
832,361867,-85.762995,41.644494,2022-11-10,1623,L9
833,361868,-85.056221,41.668757,2022-11-10,1623,L9
843,361878,-84.960338,41.692494,2022-11-10,1623,L9
845,361880,-85.207488,41.697697,2022-11-10,1623,L9
852,361887,-85.373298,41.741775,2022-11-10,1623,L9
855,361890,-84.829944,41.743062,2022-11-10,1623,L9
856,361891,-85.969802,41.755428,2022-11-10,1623,L9
857,361892,-84.684096,41.755884,2022-11-10,1623,L9
860,361895,-86.154467,41.762609,2022-11-10,1623,L9
864,361899,-85.760693,41.764441,2022-11-10,1623,L9
865,361900,-86.262666,41.768759,2022-11-10,1623,L9
877,361912,-84.96178,41.817888,2022-11-10,1623,L9
886,361921,-86.380503,41.825928,2022-11-10,1623,L9
888,361923,-85.443542,41.835696,2022-11-10,1623,L9
892,361927,-84.605318,41.87531,2022-11-10,1623,L9
896,361931,-86.064873,41.892964,2022-11-10,1623,L9
897,361932,-85.583085,41.897487,2022-11-10,1623,L9
898,361933,-85.083931,41.912396,2022-11-10,1623,L9
908,361943,-85.30643,41.93832,2022-11-10,1623,L9
910,361945,-84.899669,41.938893,2022-11-10,1623,L9
922,361957,-85.816959,41.982004,2022-11-10,1623,L9
927,361962,-84.554237,41.99176,2022-11-10,1623,L9
929,361964,-86.121316,41.996356,2022-11-10,1623,L9
932,361967,-84.046413,42.024926,2022-11-10,1623,L9
935,361970,-84.693637,42.032742,2022-11-10,1623,L9
938,361973,-85.516989,42.04985,2022-11-10,1623,L9
940,361975,-85.377016,42.065788,2022-11-10,1623,L9
943,361978,-84.204741,42.107782,2022-11-10,1623,L9
945,361980,-85.62367,42.112242,2022-11-10,1623,L9
947,361982,-84.442042,42.116293,2022-11-10,1623,L9
950,361985,-84.612843,42.128891,2022-11-10,1623,L9
954,361989,-85.153281,42.166155,2022-11-10,1623,L9
955,361990,-86.287303,42.182589,2022-11-10,1623,L9
964,361999,-85.484239,42.268001,2022-11-10,1623,L9
971,362006,-85.760399,42.301849,2022-11-10,1623,L9
977,362012,-85.123656,42.332641,2022-11-10,1623,L9
981,362016,-86.082817,42.380532,2022-11-10,1623,L9
982,362017,-85.281314,42.386446,2022-11-10,1623,L9
990,362025,-85.756776,42.448786,2022-11-10,1623,L9
1010,362045,-86.308237,35.05215,2022-11-10,1624,L9
1011,362046,-86.837147,35.251489,2022-11-10,1624,L9
1013,362048,-87.788491,35.315033,2022-11-10,1624,L9
1017,362052,-87.185233,35.328282,2022-11-10,1624,L9
1023,362058,-87.993726,35.365996,2022-11-10,1624,L9
1026,362061,-86.744585,35.428241,2022-11-10,1624,L9
1042,362077,-86.548373,35.469594,2022-11-10,1624,L9
1056,362091,-87.057616,35.50532,2022-11-10,1624,L9
1057,362092,-86.427313,35.521827,2022-11-10,1624,L9
1059,362094,-87.17779,35.54686,2022-11-10,1624,L9
1063,362098,-88.083809,35.607306,2022-11-10,1624,L9
1064,362099,-86.867538,35.623469,2022-11-10,1624,L9
1068,362103,-86.413928,35.678648,2022-11-10,1624,L9
1071,362106,-87.091686,35.792564,2022-11-10,1624,L9
1072,362107,-86.180291,35.800353,2022-11-10,1624,L9
1082,362117,-86.844992,35.803859,2022-11-10,1624,L9
1083,362118,-86.515172,35.821104,2022-11-10,1624,L9
1085,362120,-86.408933,35.861201,2022-11-10,1624,L9
1091,362126,-87.784969,35.902555,2022-11-10,1624,L9
1097,362132,-88.113155,35.978666,2022-11-10,1624,L9
1099,362134,-86.120007,35.997643,2022-11-10,1624,L9
1101,362136,-87.39983,36.001827,2022-11-10,1624,L9
1102,362137,-86.632899,36.002473,2022-11-10,1624,L9
1104,362139,-87.6662,36.050681,2022-11-10,1624,L9
1106,362141,-87.043374,36.085522,2022-11-10,1624,L9
1107,362142,-87.365421,36.119052,2022-11-10,1624,L9
1115,362150,-86.405957,36.169796,2022-11-10,1624,L9
1121,362156,-86.786194,36.184061,2022-11-10,1624,L9
1122,362157,-86.262555,36.201724,2022-11-10,1624,L9
1123,362158,-86.998721,36.21752,2022-11-10,1624,L9
1127,362162,-87.778186,36.22716,2022-11-10,1624,L9
1129,362164,-85.955659,36.243794,2022-11-10,1624,L9
1130,362165,-86.919162,36.332981,2022-11-10,1624,L9
1133,362168,-86.37277,36.357327,2022-11-10,1624,L9
1135,362170,-85.852406,36.409173,2022-11-10,1624,L9
1141,362176,-87.152706,36.446504,2022-11-10,1624,L9
1145,362180,-86.36556,36.462766,2022-11-10,1624,L9
1153,362188,-87.009767,36.473377,2022-11-10,1624,L9
1154,362189,-87.35784,36.503673,2022-11-10,1624,L9
1155,362190,-86.603612,36.530055,2022-11-10,1624,L9
1183,362218,-87.724003,36.612355,2022-11-10,1624,L9
1308,362343,-87.408032,36.620076,2022-11-10,1624,L9
1309,362344,-87.060113,36.6213,2022-11-10,1624,L9
1337,362372,-87.710431,36.705198,2022-11-10,1624,L9
1341,362376,-85.936178,36.815064,2022-11-10,1624,L9
1343,362378,-86.071857,36.85974,2022-11-10,1624,L9
1345,362380,-86.733462,36.8728,2022-11-10,1624,L9
1353,362388,-87.739525,36.901898,2022-11-10,1624,L9
1369,362404,-86.067238,36.990319,2022-11-10,1624,L9
1370,362405,-86.629465,37.00882,2022-11-10,1624,L9
1382,362417,-87.298531,37.020652,2022-11-10,1624,L9
1383,362418,-87.578912,37.036382,2022-11-10,1624,L9
1385,362420,-87.46192,37.04636,2022-11-10,1624,L9
1387,362422,-85.957525,37.050792,2022-11-10,1624,L9
1389,362424,-86.45647,37.104697,2022-11-10,1624,L9
1391,362426,-87.511527,37.248974,2022-11-10,1624,L9
1396,362431,-85.931179,37.459956,2022-11-10,1624,L9
1400,362435,-86.455326,37.498417,2022-11-10,1624,L9
1412,362447,-87.053391,37.567803,2022-11-10,1624,L9
1414,362449,-86.158478,37.608621,2022-11-10,1624,L9
1415,362450,-86.425224,37.617522,2022-11-10,1624,L9
1417,362452,-85.676567,37.702079,2022-11-10,1624,L9
1465,362500,-87.245602,37.754137,2022-11-10,1624,L9
1467,362502,-86.908248,37.91362,2022-11-10,1624,L9
1468,362503,-86.784276,37.941578,2022-11-10,1624,L9
1469,362504,-87.038303,37.953397,2022-11-10,1624,L9
1474,362509,-87.206328,37.959711,2022-11-10,1624,L9
1487,362522,-88.014092,30.939294,2022-11-10,1625,L9
1498,362533,-88.58695,30.983601,2022-11-10,1625,L9
1501,362536,-87.992909,31.498118,2022-11-10,1625,L9
1502,362537,-89.189071,31.58201,2022-11-10,1625,L9
1503,362538,-89.013948,31.610868,2022-11-10,1625,L9
1505,362540,-88.946234,31.729899,2022-11-10,1625,L9
1506,362541,-88.697136,31.820867,2022-11-10,1625,L9
1510,362545,-87.218518,31.844449,2022-11-10,1625,L9
1549,362584,-88.676461,32.217845,2022-11-10,1625,L9
1550,362585,-87.967036,32.229864,2022-11-10,1625,L9
1561,362596,-87.592718,32.296315,2022-11-10,1625,L9
1581,362616,-88.601596,32.341125,2022-11-10,1625,L9
1582,362617,-89.074588,32.341267,2022-11-10,1625,L9
1584,362619,-88.785975,32.381131,2022-11-10,1625,L9
1587,362622,-87.140441,32.417251,2022-11-10,1625,L9
1592,362627,-88.841838,32.493968,2022-11-10,1625,L9
1594,362629,-88.938617,32.61481,2022-11-10,1625,L9
1598,362633,-88.566612,32.987176,2022-11-10,1625,L9
1599,362634,-88.273795,33.008637,2022-11-10,1625,L9
1600,362635,-88.591356,33.095631,2022-11-10,1625,L9
1603,362638,-86.837694,33.09919,2022-11-10,1625,L9
1604,362639,-88.171768,33.113,2022-11-10,1625,L9
1607,362642,-87.512327,33.230296,2022-11-10,1625,L9
1608,362643,-88.617993,33.355565,2022-11-10,1625,L9
1612,362647,-88.744406,33.35737,2022-11-10,1625,L9
1674,362709,-88.700042,33.529241,2022-11-10,1625,L9
1676,362711,-86.75708,33.533637,2022-11-10,1625,L9
1682,362717,-88.4461,33.662873,2022-11-10,1625,L9
1691,362726,-88.541411,33.782112,2022-11-10,1625,L9
1693,362728,-86.958846,33.899152,2022-11-10,1625,L9
1697,362732,-87.386504,34.042765,2022-11-10,1625,L9
1701,362736,-88.547885,34.15807,2022-11-10,1625,L9
1703,362738,-86.904615,34.228129,2022-11-10,1625,L9
1704,362739,-87.302025,34.324111,2022-11-10,1625,L9
1710,362745,-88.453821,34.346423,2022-11-10,1625,L9
1711,362746,-86.740779,34.43784,2022-11-10,1625,L9
1717,362752,-88.147549,34.465193,2022-11-10,1625,L9
1718,362753,-86.465596,34.474823,2022-11-10,1625,L9
1723,362758,-87.414072,34.496122,2022-11-10,1625,L9
1724,362759,-87.130335,34.641223,2022-11-10,1625,L9
1730,362765,-87.437734,34.64673,2022-11-10,1625,L9
1731,362766,-86.598019,34.654698,2022-11-10,1625,L9
1733,362768,-86.487383,34.757356,2022-11-10,1625,L9
1738,362773,-86.752891,34.758996,2022-11-10,1625,L9
1745,362780,-88.15774,34.79973,2022-11-10,1625,L9
1749,362784,-88.323412,34.803722,2022-11-10,1625,L9
1750,362785,-86.549409,34.864461,2022-11-10,1625,L9
1756,362791,-87.963235,34.937495,2022-11-10,1625,L9
1760,362795,-87.0822,34.954542,2022-11-10,1625,L9
1763,362798,-88.249209,35.144257,2022-11-10,1625,L9
1766,362801,-88.096397,35.168188,2022-11-10,1625,L9
1798,362833,-89.311743,28.601632,2022-11-10,1626,L9
1800,362835,-87.628918,30.332657,2022-11-10,1626,L9
1802,362837,-87.793973,30.366681,2022-11-10,1626,L9
1806,362841,-89.276758,30.384441,2022-11-10,1626,L9
1813,362848,-88.685345,30.392871,2022-11-10,1626,L9
